id,member_key,date_of_birth,first_name,last_name,price_zone_code,u_disabilities,u_gender,SA1,SA2,SA3,SA4
3803,f1217e80-e52b-11ea-aa27-0bababe260e0,1960-07-14,Rolph,MacEllen,ACT_NSW_QLD_VIC,"I am recovering from a stroke I had in 2",Male,0,0,0,0
6060,2f9b1c00-6aa3-11eb-8adc-bd2c3beefc4b,1960-04-07,Romy,Rashleigh,ACT_NSW_QLD_VIC,,Female,3154831,31548,31607,316
3824,f18f8290-e52b-11ea-aa27-0bababe260e0,1967-01-15,Ronny,Percy,ACT_NSW_QLD_VIC,"Vision Impairment",,3152114,31521,31904,319
883,c0f1c940-c7e9-11ea-80e0-3df355beb07c,1981-04-22,Rory,Abrahmson,ACT_NSW_QLD_VIC,"Mental health",Male,3124802,31248,30906,309
867,c0a704a0-c7e9-11ea-80e0-3df355beb07c,2008-11-01,Rosabel,Bungey,ACT_NSW_QLD_VIC,,Male,5124319,51243,50902,509
1412,fa2f0fb0-c7f3-11ea-baa6-ebfe92aca975,1972-09-12,Rosamond,Turmall,ACT_NSW_QLD_VIC,,Male,3124802,31248,30906,309
5591,ecf41250-3ddc-11eb-87b4-a5a0f7914064,2019-08-12,Rosamund,Gibbieson,ACT_NSW_QLD_VIC,"Cerebral palsy",Female,3137013,31370,31303,313
6537,32c4baf0-8e00-11eb-8012-bfbba8f8d1fe,1980-09-20,Rosemaria,Lorincz,NT_SA_TAS_WA,,Female,3138632,31386,31401,314
4864,06b63500-0d19-11eb-8c51-dfd767159536,2007-03-06,Rosmunda,Leale,ACT_NSW_QLD_VIC,,,3125311,31253,30907,309
4098,5339f560-e762-11ea-87b5-2d26e519b5b2,2007-06-03,Rozanna,Jenkerson,ACT_NSW_QLD_VIC,,,3124802,31248,30906,309
3404,d69f4cc0-dcef-11ea-a5ac-61abce895864,1981-08-26,Rubi,Priestman,ACT_NSW_QLD_VIC,,Male,3124802,31248,30906,309
4395,16072b50-edba-11ea-af34-09149db4ece0,1970-10-16,Rudolfo,Braund,ACT_NSW_QLD_VIC,,Male,0,0,0,0
5307,614e1390-27b6-11eb-bdf9-cd2abfe7d493,2017-05-16,Rudy,Tiery,ACT_NSW_QLD_VIC,,Male,0,0,0,0
3476,6dd29f30-dd30-11ea-8932-e364f5ef8de8,2014-06-28,Rycca,Hargerie,ACT_NSW_QLD_VIC,,,3124802,31248,30906,309
3935,04a02ae0-e588-11ea-b453-3de7750d4ba6,2010-08-22,Sabra,Candlin,ACT_NSW_QLD_VIC,,Male,3110009,31100,30404,304
2742,b4044010-d50d-11ea-8224-836b70d82925,2008-09-08,Sallie,Imlaw,ACT_NSW_QLD_VIC,"Asthma, Alergies, Anxiety, ADHD, 17q12 microdeletion syndrome",Male,3107604,31076,30305,303
3165,5da2ca80-dce6-11ea-812e-09cdf4382371,1963-01-31,Sandy,Seak,ACT_NSW_QLD_VIC,"Intellectual impairment",Male,3108119,31081,30401,304
4915,0ce8c1f0-0f6b-11eb-8e3a-3b5e2f146133,1995-07-19,Sarette,Tallet,ACT_NSW_QLD_VIC,,,3124802,31248,30906,309
5876,e58ae2d0-5c47-11eb-91a6-2fb546949569,1968-10-14,Sawyere,Eaglen,ACT_NSW_QLD_VIC,,,0,0,0,0
739,be530280-c7e9-11ea-80e0-3df355beb07c,2012-04-28,Sayre,Sikora,NT_SA_TAS_WA,,Male,3124802,31248,30906,309
6285,d15f1ed0-7bae-11eb-a3a4-fb1bacd39b9d,2011-11-23,Scarlett,Haydon,ACT_NSW_QLD_VIC,,Female,2146725,21467,21305,213
815,bfb32ec0-c7e9-11ea-80e0-3df355beb07c,1968-07-03,Scotty,Hallum,ACT_NSW_QLD_VIC,"PTSD, Anxiety and panic dissorder , Legally Blind, Depression",Male,3124802,31248,30906,309
5073,e55e6170-18e4-11eb-9549-1d70939e2876,2012-10-14,Sergeant,Loveitt,ACT_NSW_QLD_VIC,"ADHD, Learning disabilities , Anxiety",Male,3142022,31420,31602,316
2223,af1aeb80-d238-11ea-aed8-25028c760942,2006-06-27,Seward,Riolfi,ACT_NSW_QLD_VIC,,Female,3124802,31248,30906,309
5542,d3ef9210-39e1-11eb-a2f4-a5c540a3c2e3,2000-12-01,Shanda,Rendle,ACT_NSW_QLD_VIC,,Male,2122602,21226,21001,210
5117,04622b90-1d6f-11eb-a766-976e2b657328,1969-12-06,Shantee,Tomlin,ACT_NSW_QLD_VIC,,Male,3124802,31248,30906,309
862,c08fac10-c7e9-11ea-80e0-3df355beb07c,2011-09-25,Shari,Suermeier,ACT_NSW_QLD_VIC,,Male,3132804,31328,31105,311
4096,52f6f8f0-e762-11ea-87b5-2d26e519b5b2,1972-11-02,Shaun,Macvey,ACT_NSW_QLD_VIC,,Male,0,0,0,0
4722,3e9cc690-0216-11eb-86b1-7fe8942bb631,1974-08-12,Shayne,Lamb,ACT_NSW_QLD_VIC,,,3124802,31248,30906,309
1418,fa4f1ad0-c7f3-11ea-baa6-ebfe92aca975,2006-09-26,Sheelah,Pestor,ACT_NSW_QLD_VIC,,Male,3124802,31248,30906,309
6357,3498ce60-816d-11eb-99b3-1debecb9d53b,1975-05-21,Sheeree,Calendar,ACT_NSW_QLD_VIC,,Female,0,0,0,0
763,bec30260-c7e9-11ea-80e0-3df355beb07c,1989-06-24,Sheffie,Brewerton,ACT_NSW_QLD_VIC,"Intellectual impairment",Female,3105805,31058,30302,303
3415,d6d59f00-dcef-11ea-a5ac-61abce895864,1980-01-22,Shelba,Grabbam,ACT_NSW_QLD_VIC,,Female,3133405,31334,31106,311
5520,a0f12700-382b-11eb-9a4d-4100b925c16b,2017-09-04,Shelbi,Rose,ACT_NSW_QLD_VIC,,Female,0,0,0,0
4408,950bea60-f0be-11ea-8cdf-631a0d056901,2014-11-21,Sheri,Fillery,ACT_NSW_QLD_VIC,,Male,0,0,0,0
6206,167cfbd0-75a7-11eb-9bcd-bfa17f1019ff,2007-01-04,Sherwynd,Malcolm,ACT_NSW_QLD_VIC,,Female,3142739,31427,31603,316
5707,25703530-4f0a-11eb-aab6-0727412ff01c,1959-01-18,Shirline,Purvis,ACT_NSW_QLD_VIC,"Brain Injury",Male,3124802,31248,30906,309
5383,d1e131d0-2af6-11eb-a584-d914bf167423,1965-02-13,Shurlock,Taks,ACT_NSW_QLD_VIC,"Kennedy's Disease",Male,3124802,31248,30906,309
4002,06084660-e588-11ea-b453-3de7750d4ba6,2004-10-20,Sib,Bladge,ACT_NSW_QLD_VIC,"Trisomy X, ASD level 2",Female,3124802,31248,30906,309
5738,efe376d0-5174-11eb-bca7-d75a19af09ab,1960-09-24,Sibelle,Kelinge,ACT_NSW_QLD_VIC,,Female,3124802,31248,30906,309
3611,dfa55710-ddb7-11ea-a31a-7d25e47a5c0a,1974-12-15,Sidnee,Selborne,ACT_NSW_QLD_VIC,,,3124802,31248,30906,309
5391,8ffecae0-2d47-11eb-81fc-650df1f61410,1984-03-30,Sidoney,Manilow,ACT_NSW_QLD_VIC,,Male,3130527,31305,31101,311
6115,79b9ab70-6d29-11eb-8538-0dc981f466b3,2009-07-13,Sigfrid,Arnatt,ACT_NSW_QLD_VIC,,Male,0,0,0,0
4289,c855dda0-e811-11ea-87ea-9f6761fd60c1,1975-11-30,Sigfrid,Curley,ACT_NSW_QLD_VIC,,Female,2132711,21327,21205,212
6442,ac031670-86dd-11eb-957e-fbb341bba390,1977-10-25,Silas,Tesimon,ACT_NSW_QLD_VIC,,Male,3137709,31377,31305,313
2852,c3f0c080-d6d3-11ea-9cd1-f194648955a5,2015-01-07,Sly,Benedettini,ACT_NSW_QLD_VIC,ADHD,Female,3124802,31248,30906,309
5388,31a23740-2d45-11eb-ab40-df0d4645a334,2011-05-12,Somerset,Meynell,ACT_NSW_QLD_VIC,,Male,3141519,31415,31601,316
3667,a2732fc0-e01e-11ea-92df-d1e0ff55d2c5,1990-01-06,Stacia,Congram,ACT_NSW_QLD_VIC,,Female,0,0,0,0
4274,c805c1d0-e811-11ea-87ea-9f6761fd60c1,1999-04-06,Stacy,Rhys,ACT_NSW_QLD_VIC,"Hydrocephalus, Spina bifida",Male,0,0,0,0
4100,53721c60-e762-11ea-87b5-2d26e519b5b2,1966-05-17,Staford,Hanvey,ACT_NSW_QLD_VIC,,Female,1132619,11326,11702,117
5549,43af0450-39fb-11eb-8125-85919dee082c,2007-07-19,Standford,Clayal,ACT_NSW_QLD_VIC,,Male,0,0,0,0
4714,f69cb3e0-020c-11eb-9c11-c9cacbae4cb9,2011-08-08,Stearne,Bissex,ACT_NSW_QLD_VIC,,Male,3125702,31257,30907,309
4597,8bc50080-fede-11ea-9974-4d3db73557b3,2008-10-07,Stefan,Esilmon,ACT_NSW_QLD_VIC,,Female,3113724,31137,30504,305
1762,219fda70-d212-11ea-8b42-db603b1b9020,2003-05-12,Stephani,Wilbraham,ACT_NSW_QLD_VIC,,,3124802,31248,30906,309
601,bbc2e1c0-c7e9-11ea-80e0-3df355beb07c,2017-10-19,Stephenie,Nyssens,ACT_NSW_QLD_VIC,,,3104527,31045,30204,302
5463,114f3260-32e3-11eb-ba5b-eb00923e8980,1981-10-21,Stevena,Pointon,ACT_NSW_QLD_VIC,,Female,3104111,31041,30204,302
6458,2fbb7810-87a9-11eb-979c-e1f07eb5fc75,1957-02-08,Stevie,Larsen,ACT_NSW_QLD_VIC,,Female,0,0,0,0
3933,0495a390-e588-11ea-b453-3de7750d4ba6,1984-05-09,Stoddard,Macourek,ACT_NSW_QLD_VIC,,,3127215,31272,31001,310
6366,97a49220-8233-11eb-bd84-e3eb015abb4f,2006-07-05,Storm,Pahl,ACT_NSW_QLD_VIC,,Female,0,0,0,0
5477,2a20c1c0-342b-11eb-970c-c1b78e494070,1966-01-01,Stu,Shaul,ACT_NSW_QLD_VIC,,Female,3124802,31248,30906,309
5840,ebc367f0-5a1f-11eb-9bd5-8bc218861f09,1958-01-09,Suellen,Cotterell,ACT_NSW_QLD_VIC,"Mental health",Female,0,0,0,0
5665,d3a28c60-44ca-11eb-897f-07a7669993bf,2015-04-06,Susana,"Zum Felde",ACT_NSW_QLD_VIC,"Develpmental Delay ",Male,1137406,11374,11903,119
679,bd350f60-c7e9-11ea-80e0-3df355beb07c,2003-12-10,Susie,Cottee,ACT_NSW_QLD_VIC,,Female,0,0,0,0
4424,429898c0-f161-11ea-bced-7f2ed6dc2008,2016-11-16,Suzann,Vinker,ACT_NSW_QLD_VIC,,Female,3124802,31248,30906,309
3068,5bc88c40-dce6-11ea-812e-09cdf4382371,2011-11-07,Tabby,Perkins,ACT_NSW_QLD_VIC,"Cerebral palsy",Female,3124802,31248,30906,309
4093,52ac8270-e762-11ea-87b5-2d26e519b5b2,1952-10-28,Tades,Lorenzo,ACT_NSW_QLD_VIC,"Complex PTSD,Dissasociation Syndrome. ,C",Male,3124802,31248,30906,309
4775,952a8860-0466-11eb-bf3a-27836382a196,1961-07-04,Tades,Sebyer,ACT_NSW_QLD_VIC,,Female,3148231,31482,31802,318
4008,de8ea090-e5b2-11ea-a33c-a9cb16d05319,1989-01-03,Tammie,Golding,ACT_NSW_QLD_VIC,"Asperger syndrome, Intellectual impairment",Female,3124802,31248,30906,309
4834,68883f60-09f1-11eb-b7e6-5f90c3a4b38d,1985-12-20,Tandi,"Van Eeden",ACT_NSW_QLD_VIC,,Male,2134242,21342,21302,213
1930,609f8b40-d21b-11ea-b617-61a96cd5c136,2011-03-03,Tanny,Trundler,ACT_NSW_QLD_VIC,,,3124802,31248,30906,309
4431,2fb4fcd0-f166-11ea-a991-53506b6cb9f3,2017-03-17,Tanya,Amerighi,ACT_NSW_QLD_VIC,,Female,0,0,0,0
3887,039d87f0-e588-11ea-b453-3de7750d4ba6,1986-10-12,Tatiania,Bilbery,ACT_NSW_QLD_VIC,,Female,0,0,0,0
4474,06652ab0-f3f2-11ea-b4b1-b16848150c7f,2008-07-03,Tedman,Cresser,ACT_NSW_QLD_VIC,,Male,0,0,0,0
2308,fb226460-d23b-11ea-a13a-d188ddbdc773,2013-08-17,Temp,Simmonett,ACT_NSW_QLD_VIC,"Leigh syndrome",Female,3132144,31321,31104,311
832,c0051f50-c7e9-11ea-80e0-3df355beb07c,2014-06-23,Tera,Fencott,NT_SA_TAS_WA,,Female,3124802,31248,30906,309
758,beac1f00-c7e9-11ea-80e0-3df355beb07c,1975-08-02,Teriann,Beaze,ACT_NSW_QLD_VIC,,Female,3124802,31248,30906,309
3705,54987420-e2a5-11ea-bb24-17630c04e825,1960-07-06,Terza,Bingell,ACT_NSW_QLD_VIC,,Female,1114417,11144,10704,107
3663,c6762090-ddde-11ea-b853-19fa329f629c,2017-02-15,Theressa,Swain,Remote,,Female,0,0,0,0
4988,bfd4e710-1747-11eb-ad14-cfac7009a946,1982-06-01,Thoma,Ghelerdini,ACT_NSW_QLD_VIC,,Female,3124802,31248,30906,309
6367,7f3852c0-8234-11eb-bd84-e3eb015abb4f,1988-02-22,Thorsten,Hazelhurst,ACT_NSW_QLD_VIC,,Male,0,0,0,0
1028,f2382e90-c7f3-11ea-baa6-ebfe92aca975,2003-06-01,Thorvald,Jasper,NT_SA_TAS_WA,,Male,0,0,0,0
6306,e1ac5260-7caf-11eb-8208-a75feec9c361,2009-02-23,Tiena,Bird,ACT_NSW_QLD_VIC,ADHD,Female,3124802,31248,30906,309
897,c134c5b0-c7e9-11ea-80e0-3df355beb07c,2005-08-27,Tim,Rubinfeld,ACT_NSW_QLD_VIC,,Female,3124802,31248,30906,309
4219,04a00dd0-e78b-11ea-8ae0-713eb2282c5f,1965-11-06,Timmie,Burchess,ACT_NSW_QLD_VIC,,Female,0,0,0,0
6051,d935c570-69e1-11eb-a4b7-051ef45869c6,1978-05-08,Timothee,Cullinan,ACT_NSW_QLD_VIC,,Female,0,0,0,0
5969,266b0440-6424-11eb-ad5e-eddbb9afff8a,1959-02-13,Tirrell,Dubbin,ACT_NSW_QLD_VIC,,,3124802,31248,30906,309
4981,ec89c110-1506-11eb-8923-5b9c24c976bd,2005-03-31,Tobiah,Toma,ACT_NSW_QLD_VIC,,Female,3112701,31127,30503,305
4704,3e98eeb0-0155-11eb-b68c-6b3c9ca29fbd,1961-01-24,Toma,Alyonov,ACT_NSW_QLD_VIC,,Male,3108015,31080,30306,303
6168,59444270-71bf-11eb-85dd-9b291f7d6b8b,2011-02-03,Tomkin,Pinwell,ACT_NSW_QLD_VIC,,Male,3147003,31470,31802,318
4863,d3d01350-0d17-11eb-8c51-dfd767159536,1954-10-27,Tootsie,Bettam,ACT_NSW_QLD_VIC,,Male,0,0,0,0
3746,efe9c1d0-e52b-11ea-aa27-0bababe260e0,1997-05-14,Tore,Letson,ACT_NSW_QLD_VIC,"Anxiety, Neurogenic Bladder & Bowel, ADHD, Epilepsy, Chiari Malformation, Intellectual disability, Spina bifida",Male,0,0,0,0
2933,880e2b20-d7af-11ea-81b3-1df6f3311a57,1969-02-09,Townsend,Rosensaft,ACT_NSW_QLD_VIC,Narcolepsy,Female,0,0,0,0
2388,825aec20-d243-11ea-9818-790e5fd47e9b,2008-03-17,Townsend,Szreter,ACT_NSW_QLD_VIC,,Male,3124802,31248,30906,309
4918,8a4e5af0-0f85-11eb-b6a1-95dc4172f63e,1975-07-16,Trefor,Snooks,ACT_NSW_QLD_VIC,"Alzheimer's dementia",Male,0,0,0,0
6474,923ea550-8aa8-11eb-8ed9-479397380e0c,1957-06-24,Trip,Frisch,ACT_NSW_QLD_VIC,"Vision Impaired",Male,3124802,31248,30906,309
5191,a24bf5c0-1ef5-11eb-bbaf-211a1045b5f9,1979-04-07,Tripp,Skule,ACT_NSW_QLD_VIC,,Female,3124802,31248,30906,309
5206,6e968da0-1f2a-11eb-81ab-493d6bc0272b,1984-06-13,Troy,Mathes,ACT_NSW_QLD_VIC,,Female,3123322,31233,30902,309
2600,b1604930-d50d-11ea-8224-836b70d82925,2010-01-09,Tulley,Loadsman,ACT_NSW_QLD_VIC,,Female,2142119,21421,21701,217
4914,08a89220-0f69-11eb-9bf4-e531381b830c,1974-10-24,Tyson,Bartholomaus,ACT_NSW_QLD_VIC,,,0,0,0,0
4886,580a7b50-0e95-11eb-a0b3-33a58f98b378,1978-06-20,Tyson,Braddick,ACT_NSW_QLD_VIC,"Acquired Brain Injury, Hearing Impairment",Female,3124802,31248,30906,309
6274,7d2d2100-7b03-11eb-82bb-31e481a88c60,2017-08-05,Tyson,Calleja,ACT_NSW_QLD_VIC,,Male,3129617,31296,31004,310
1749,21582310-d212-11ea-8b42-db603b1b9020,2011-09-28,Val,Brokenshaw,NT_SA_TAS_WA,,,3131710,31317,31103,311
1664,e87aba70-d208-11ea-a272-f7bc49fb354a,1967-03-18,Valaria,Orro,ACT_NSW_QLD_VIC,,Male,3105506,31055,30302,303
5838,ac4613f0-5a1c-11eb-84c3-e553bbeade6f,1960-01-09,Valentin,Brunesco,ACT_NSW_QLD_VIC,,Male,1160216,11602,12801,128
1531,b6bc5ac0-cbc3-11ea-805a-75fc51d39a77,2011-01-30,Valentina,Danilowicz,ACT_NSW_QLD_VIC,,Male,3110316,31103,30404,304
2041,a730a170-d220-11ea-b70a-d17e589b1829,1971-08-25,Valle,Pepler,ACT_NSW_QLD_VIC,,Male,3107216,31072,30305,303
4114,5553ada0-e762-11ea-87b5-2d26e519b5b2,2006-03-29,Vanessa,Dingwall,ACT_NSW_QLD_VIC,"Down syndrome",Male,3124802,31248,30906,309
4010,269d8380-e5c0-11ea-8acb-1b6a5a51c6e3,2013-11-01,Vaughn,Penrose,ACT_NSW_QLD_VIC,,Male,1144136,11441,12302,123
2446,83ac9970-d243-11ea-9818-790e5fd47e9b,2012-08-22,Vera,Parzizek,ACT_NSW_QLD_VIC,,Male,3133228,31332,31106,311
5997,21e00eb0-65b5-11eb-abb0-5d2235e929c3,2020-07-01,Veradis,Dunican,ACT_NSW_QLD_VIC,,Male,0,0,0,0
2934,88130d20-d7af-11ea-81b3-1df6f3311a57,1964-02-04,Veriee,Hewson,ACT_NSW_QLD_VIC,"Vision Impaired",Female,3124425,31244,30905,309
4873,cbe4c450-0dae-11eb-9f4e-e5487928c355,1980-11-24,Vernor,Gillam,ACT_NSW_QLD_VIC,,Male,3124802,31248,30906,309
6585,21ed80c0-91ea-11eb-bc0f-63001944e4e8,2013-06-11,Veronike,Heminsley,ACT_NSW_QLD_VIC,ASD,Male,2130424,21304,21203,212
5886,e37adcd0-5c6e-11eb-a9c6-ef1a9dde1c35,1990-02-10,Vic,Tooby,ACT_NSW_QLD_VIC,,Male,3124802,31248,30906,309
5752,2292e2d0-53c0-11eb-85a9-8bbfb99eece6,2002-06-25,Vincenz,Neasham,ACT_NSW_QLD_VIC,,Female,0,0,0,0
4226,5ab8bce0-e7fd-11ea-aa9a-6bdc12f6da99,2017-04-26,Wait,Pattemore,ACT_NSW_QLD_VIC,,Male,1137732,11377,11904,119
4207,9cd9ba10-e786-11ea-973c-bf41324305ed,1999-08-12,Wake,Hillam,ACT_NSW_QLD_VIC,"823.1 Duplication Syndrome",Female,3102810,31028,30202,302
1029,f23ce980-c7f3-11ea-baa6-ebfe92aca975,2013-04-02,Waldemar,Feben,ACT_NSW_QLD_VIC,,Male,0,0,0,0
5342,c8272a50-29ed-11eb-9fa3-8ba77cfb6708,1964-04-02,Warden,Sturges,ACT_NSW_QLD_VIC,,Female,0,0,0,0
724,be0be760-c7e9-11ea-80e0-3df355beb07c,1986-09-14,Waverley,Collicott,ACT_NSW_QLD_VIC,,Male,3132613,31326,31105,311
4595,9dde96b0-fece-11ea-857c-3743fffd500b,1963-09-21,Waylon,Sockell,ACT_NSW_QLD_VIC,,Female,3131211,31312,31103,311
5971,ea5f36b0-6428-11eb-bbba-7f0d443d6e7f,1984-08-03,Webster,Rollason,ACT_NSW_QLD_VIC,,Male,0,0,0,0
5455,09de80f0-32d2-11eb-9c8a-0378c21b4457,1969-01-13,Wheeler,Brownsey,ACT_NSW_QLD_VIC,,Female,0,0,0,0
5074,eec753b0-18e5-11eb-9549-1d70939e2876,2006-05-25,Wilbur,Quinion,ACT_NSW_QLD_VIC,,Male,0,0,0,0
2275,fa6248b0-d23b-11ea-a13a-d188ddbdc773,2014-12-06,Winn,Rubenfeld,ACT_NSW_QLD_VIC,,Male,3136507,31365,31302,313
5590,23dc4630-3ddc-11eb-87b4-a5a0f7914064,1956-08-13,Winny,Corton,ACT_NSW_QLD_VIC,,Male,3154516,31545,31607,316
1544,94f0c500-cc92-11ea-9f69-1da30b9bef59,1968-01-21,Winslow,Bulfield,ACT_NSW_QLD_VIC,"Motor neuron disease",Female,3104121,31041,30204,302
4034,ab3710d0-e6a0-11ea-94ab-d3b1a96cb8bc,2008-08-28,Wittie,Stonebridge,ACT_NSW_QLD_VIC,"ADHD, ASD, Intellectual learning impaired",Male,0,0,0,0
3066,5bbb93f0-dce6-11ea-812e-09cdf4382371,2000-01-07,Yale,Muzzullo,ACT_NSW_QLD_VIC,,Male,1111123,11111,10601,106
5833,6220c530-59f0-11eb-a2a9-b1ca3fd2fbfe,1966-10-05,Yard,Phebee,ACT_NSW_QLD_VIC,"Intellectual disability",Male,0,0,0,0
5523,d7df0cf0-383a-11eb-be63-9985b59eb39b,2018-12-10,Yard,Yesipov,ACT_NSW_QLD_VIC,,Female,0,0,0,0
5272,81401880-23e0-11eb-8991-eb22d8e698d5,2011-08-10,Yorgo,Gipps,ACT_NSW_QLD_VIC,,Male,3136811,31368,31302,313
5910,79806580-6050-11eb-b21d-275580521b9f,1957-10-23,Yorke,Semrad,ACT_NSW_QLD_VIC,,Female,3138301,31383,31401,314
5192,99bfbd00-1ef6-11eb-bbaf-211a1045b5f9,2015-03-06,Zacharias,Oller,ACT_NSW_QLD_VIC,"Developmental Delay",Female,0,0,0,0
6443,5c225e30-86de-11eb-957e-fbb341bba390,2011-08-04,Zackariah,Vreiberg,ACT_NSW_QLD_VIC,,Male,1109613,11096,10501,105
921,c1a47770-c7e9-11ea-80e0-3df355beb07c,1959-03-08,Zandra,Birrel,ACT_NSW_QLD_VIC,,Female,3110322,31103,30404,304
4155,7637b060-e781-11ea-81ad-09a1d4aac9cd,1993-08-08,Zea,Burgher,ACT_NSW_QLD_VIC,,,3124802,31248,30906,309
5964,6b286810-6209-11eb-b21d-d55a0b7f3566,1979-01-21,Zelig,Rehor,ACT_NSW_QLD_VIC,"Grief Disorder, Major Depressive disorder, PTSD, Frontal Lobe Brain Tumour, Anxiety Disorders, Borderline personality disorder, Frontal lobe focal epilepsy",Male,3138330,31383,31401,314
691,bd6e6ee0-c7e9-11ea-80e0-3df355beb07c,2015-08-04,Zola,Chang,ACT_NSW_QLD_VIC,"Hearing Impairment",Female,3124802,31248,30906,309
